license_plate,expense_date,description,amount,category_name,ID_car
ЕР103ХХ,2025-04-11,,55.0,Пробег,12
УС723КЕ,2025-04-11,,182.0,Пробег,13
НР119ВН,2025-04-11,,127.0,Пробег,14
ВС884ЕЕ,2025-04-11,,0.0,Пробег,15
СХ806КХ,2025-04-11,,325.0,Пробег,16
НА702СК,2025-04-11,,241.0,Пробег,17
НВ626КМ,2025-04-11,,0.0,Пробег,18
РО294ВВ,2025-04-11,,247.0,Пробег,19
АО845НВ,2025-04-11,,346.0,Пробег,20
ЕМ242КХ,2025-04-13,,1279.0,Логистика,9
ВС884ЕЕ,2025-04-13,,62.0,Налоги,15
МС981АУ,2025-04-13,,930.0,Админ_расходы,11
ХВ792ХС,2025-04-13,,270.0,Пробег,1
СК833УХ,2025-04-13,,274.0,Пробег,2
ХО448МЕ,2025-04-13,,169.0,Пробег,3
АХ570СВ,2025-04-13,,135.0,Пробег,4
ТК821ВА,2025-04-13,,145.0,Пробег,5
УН266НН,2025-04-13,,117.0,Пробег,6
СХ350ЕР,2025-04-13,,227.0,Пробег,7
АН510МВ,2025-04-13,,305.0,Пробег,8
ЕМ242КХ,2025-04-13,,93.0,Пробег,9
СР193АВ,2025-04-13,,226.0,Пробег,10
МС981АУ,2025-04-13,,89.0,Пробег,11
ЕР103ХХ,2025-04-13,,66.0,Пробег,12
УС723КЕ,2025-04-13,,103.0,Пробег,13
НР119ВН,2025-04-13,,124.0,Пробег,14
ВС884ЕЕ,2025-04-13,,70.0,Пробег,15
СХ806КХ,2025-04-13,,181.0,Пробег,16
НА702СК,2025-04-13,,350.0,Пробег,17
НВ626КМ,2025-04-13,,314.0,Пробег,18
РО294ВВ,2025-04-13,,274.0,Пробег,19
АО845НВ,2025-04-13,,328.0,Пробег,20
ХО448МЕ,2025-04-14,,1700.0,Логистика,3
ХВ792ХС,2025-04-14,,274.0,Пробег,1
СК833УХ,2025-04-14,,300.0,Пробег,2
ХО448МЕ,2025-04-14,,255.0,Пробег,3
АХ570СВ,2025-04-14,,123.0,Пробег,4
ТК821ВА,2025-04-14,,179.0,Пробег,5
УН266НН,2025-04-14,,91.0,Пробег,6
СХ350ЕР,2025-04-14,,228.0,Пробег,7
АН510МВ,2025-04-14,,266.0,Пробег,8
ЕМ242КХ,2025-04-14,,100.0,Пробег,9
СР193АВ,2025-04-14,,287.0,Пробег,10
МС981АУ,2025-04-14,,120.0,Пробег,11
ЕР103ХХ,2025-04-14,,88.0,Пробег,12
УС723КЕ,2025-04-14,,174.0,Пробег,13
НР119ВН,2025-04-14,,135.0,Пробег,14
ВС884ЕЕ,2025-04-14,,105.0,Пробег,15
СХ806КХ,2025-04-14,,297.0,Пробег,16
НА702СК,2025-04-14,,278.0,Пробег,17
НВ626КМ,2025-04-14,,265.0,Пробег,18
РО294ВВ,2025-04-14,,270.0,Пробег,19
АО845НВ,2025-04-14,,0.0,Пробег,20
НВ626КМ,2025-04-15,,74.0,Ремонт,18
АО845НВ,2025-04-15,,2008.0,Топливо,20
СК833УХ,2025-04-15,,62.0,Налоги,2
ХВ792ХС,2025-04-15,,192.0,Пробег,1
СК833УХ,2025-04-15,,276.0,Пробег,2
ХО448МЕ,2025-04-15,,229.0,Пробег,3
АХ570СВ,2025-04-15,,158.0,Пробег,4
ТК821ВА,2025-04-15,,0.0,Пробег,5
УН266НН,2025-04-15,,90.0,Пробег,6
СХ350ЕР,2025-04-15,,307.0,Пробег,7
АН510МВ,2025-04-15,,240.0,Пробег,8
ЕМ242КХ,2025-04-15,,111.0,Пробег,9
СР193АВ,2025-04-15,,328.0,Пробег,10
МС981АУ,2025-04-15,,84.0,Пробег,11
ЕР103ХХ,2025-04-15,,110.0,Пробег,12
УС723КЕ,2025-04-15,,139.0,Пробег,13
НР119ВН,2025-04-15,,128.0,Пробег,14
ВС884ЕЕ,2025-04-15,,106.0,Пробег,15
СХ806КХ,2025-04-15,,243.0,Пробег,16
НА702СК,2025-04-15,,365.0,Пробег,17
НВ626КМ,2025-04-15,,258.0,Пробег,18
РО294ВВ,2025-04-15,,262.0,Пробег,19
АО845НВ,2025-04-15,,316.0,Пробег,20
СХ350ЕР,2025-04-16,,822.0,Амортизация,7
СР193АВ,2025-04-16,,3100.0,Аренда,10
ХВ792ХС,2025-04-16,,177.0,Пробег,1
СК833УХ,2025-04-16,,376.0,Пробег,2
ХО448МЕ,2025-04-16,,220.0,Пробег,3
АХ570СВ,2025-04-16,,169.0,Пробег,4
ТК821ВА,2025-04-16,,181.0,Пробег,5
УН266НН,2025-04-16,,61.0,Пробег,6
СХ350ЕР,2025-04-16,,247.0,Пробег,7
АН510МВ,2025-04-16,,263.0,Пробег,8
ЕМ242КХ,2025-04-16,,63.0,Пробег,9
СР193АВ,2025-04-16,,250.0,Пробег,10
МС981АУ,2025-04-16,,153.0,Пробег,11
ЕР103ХХ,2025-04-16,,104.0,Пробег,12
УС723КЕ,2025-04-16,,0.0,Пробег,13
НР119ВН,2025-04-16,,101.0,Пробег,14
ВС884ЕЕ,2025-04-16,,139.0,Пробег,15
СХ806КХ,2025-04-16,,212.0,Пробег,16
НА702СК,2025-04-16,,325.0,Пробег,17
НВ626КМ,2025-04-16,,306.0,Пробег,18
РО294ВВ,2025-04-16,,234.0,Пробег,19
АО845НВ,2025-04-16,,309.0,Пробег,20
АХ570СВ,2025-04-17,,696.0,Админ_расходы,4
ЕР103ХХ,2025-04-17,,822.0,Амортизация,12
ХВ792ХС,2025-04-17,,297.0,Пробег,1
СК833УХ,2025-04-17,,185.0,Пробег,2
ХО448МЕ,2025-04-17,,213.0,Пробег,3
АХ570СВ,2025-04-17,,139.0,Пробег,4
ТК821ВА,2025-04-17,,156.0,Пробег,5
УН266НН,2025-04-17,,92.0,Пробег,6
СХ350ЕР,2025-04-17,,287.0,Пробег,7
АН510МВ,2025-04-17,,331.0,Пробег,8
ЕМ242КХ,2025-04-17,,120.0,Пробег,9
СР193АВ,2025-04-17,,249.0,Пробег,10
МС981АУ,2025-04-17,,112.0,Пробег,11
ЕР103ХХ,2025-04-17,,121.0,Пробег,12
УС723КЕ,2025-04-17,,160.0,Пробег,13
НР119ВН,2025-04-17,,138.0,Пробег,14
ВС884ЕЕ,2025-04-17,,86.0,Пробег,15
СХ806КХ,2025-04-17,,191.0,Пробег,16
НА702СК,2025-04-17,,309.0,Пробег,17
НВ626КМ,2025-04-17,,309.0,Пробег,18
РО294ВВ,2025-04-17,,234.0,Пробег,19
АО845НВ,2025-04-17,,0.0,Пробег,20
НВ626КМ,2025-04-18,,2212.0,Топливо,18
УС723КЕ,2025-04-18,,1566.0,Логистика,13
УС723КЕ,2025-04-18,,2287.0,Логистика,13
ХВ792ХС,2025-04-18,,170.0,Пробег,1
СК833УХ,2025-04-18,,315.0,Пробег,2
ХО448МЕ,2025-04-18,,249.0,Пробег,3
АХ570СВ,2025-04-18,,210.0,Пробег,4
ТК821ВА,2025-04-18,,222.0,Пробег,5
УН266НН,2025-04-18,,119.0,Пробег,6
СХ350ЕР,2025-04-18,,256.0,Пробег,7
АН510МВ,2025-04-18,,280.0,Пробег,8
ЕМ242КХ,2025-04-18,,91.0,Пробег,9
СР193АВ,2025-04-18,,271.0,Пробег,10
МС981АУ,2025-04-18,,102.0,Пробег,11
ЕР103ХХ,2025-04-18,,102.0,Пробег,12
УС723КЕ,2025-04-18,,122.0,Пробег,13
НР119ВН,2025-04-18,,142.0,Пробег,14
ВС884ЕЕ,2025-04-18,,0.0,Пробег,15
СХ806КХ,2025-04-18,,231.0,Пробег,16
НА702СК,2025-04-18,,333.0,Пробег,17
НВ626КМ,2025-04-18,,219.0,Пробег,18
РО294ВВ,2025-04-18,,247.0,Пробег,19
АО845НВ,2025-04-18,,271.0,Пробег,20
РО294ВВ,2025-04-19,,62.0,Налоги,19
МС981АУ,2025-04-19,,3281.0,Аренда,11
ТК821ВА,2025-04-19,,2306.0,Топливо,5
ХВ792ХС,2025-04-19,,244.0,Пробег,1
СК833УХ,2025-04-19,,341.0,Пробег,2
ХО448МЕ,2025-04-19,,218.0,Пробег,3
АХ570СВ,2025-04-19,,177.0,Пробег,4
ТК821ВА,2025-04-19,,209.0,Пробег,5
УН266НН,2025-04-19,,109.0,Пробег,6
СХ350ЕР,2025-04-19,,306.0,Пробег,7
АН510МВ,2025-04-19,,222.0,Пробег,8
ЕМ242КХ,2025-04-19,,120.0,Пробег,9
СР193АВ,2025-04-19,,0.0,Пробег,10
МС981АУ,2025-04-19,,91.0,Пробег,11
ЕР103ХХ,2025-04-19,,99.0,Пробег,12
УС723КЕ,2025-04-19,,120.0,Пробег,13
НР119ВН,2025-04-19,,92.0,Пробег,14
ВС884ЕЕ,2025-04-19,,67.0,Пробег,15
СХ806КХ,2025-04-19,,229.0,Пробег,16
НА702СК,2025-04-19,,0.0,Пробег,17
НВ626КМ,2025-04-19,,317.0,Пробег,18
РО294ВВ,2025-04-19,,256.0,Пробег,19
АО845НВ,2025-04-19,,253.0,Пробег,20
СР193АВ,2025-04-20,,62.0,Налоги,10
СР193АВ,2025-04-20,,822.0,Амортизация,10
ЕР103ХХ,2025-04-20,,384.0,Админ_расходы,12
СР193АВ,2025-04-20,,822.0,Амортизация,10
ХВ792ХС,2025-04-20,,235.0,Пробег,1
СК833УХ,2025-04-20,,335.0,Пробег,2
ХО448МЕ,2025-04-20,,258.0,Пробег,3
АХ570СВ,2025-04-20,,138.0,Пробег,4
ТК821ВА,2025-04-20,,0.0,Пробег,5
УН266НН,2025-04-20,,80.0,Пробег,6
СХ350ЕР,2025-04-20,,290.0,Пробег,7
АН510МВ,2025-04-20,,249.0,Пробег,8
ЕМ242КХ,2025-04-20,,112.0,Пробег,9
СР193АВ,2025-04-20,,227.0,Пробег,10
МС981АУ,2025-04-20,,88.0,Пробег,11
ЕР103ХХ,2025-04-20,,78.0,Пробег,12
УС723КЕ,2025-04-20,,116.0,Пробег,13
НР119ВН,2025-04-20,,142.0,Пробег,14
ВС884ЕЕ,2025-04-20,,76.0,Пробег,15
СХ806КХ,2025-04-20,,255.0,Пробег,16
НА702СК,2025-04-20,,361.0,Пробег,17
НВ626КМ,2025-04-20,,287.0,Пробег,18
РО294ВВ,2025-04-20,,233.0,Пробег,19
АО845НВ,2025-04-20,,367.0,Пробег,20
СР193АВ,2025-04-21,,1564.0,Логистика,10
СХ350ЕР,2025-04-21,,501.0,Админ_расходы,7
СК833УХ,2025-04-21,,822.0,Амортизация,2
ХВ792ХС,2025-04-21,,231.0,Пробег,1
СК833УХ,2025-04-21,,339.0,Пробег,2
ХО448МЕ,2025-04-21,,268.0,Пробег,3
АХ570СВ,2025-04-21,,102.0,Пробег,4
ТК821ВА,2025-04-21,,107.0,Пробег,5
УН266НН,2025-04-21,,61.0,Пробег,6
СХ350ЕР,2025-04-21,,226.0,Пробег,7
АН510МВ,2025-04-21,,255.0,Пробег,8
ЕМ242КХ,2025-04-21,,91.0,Пробег,9
СР193АВ,2025-04-21,,224.0,Пробег,10
МС981АУ,2025-04-21,,130.0,Пробег,11
ЕР103ХХ,2025-04-21,,95.0,Пробег,12
УС723КЕ,2025-04-21,,170.0,Пробег,13
НР119ВН,2025-04-21,,112.0,Пробег,14
ВС884ЕЕ,2025-04-21,,131.0,Пробег,15
СХ806КХ,2025-04-21,,335.0,Пробег,16
НА702СК,2025-04-21,,297.0,Пробег,17
НВ626КМ,2025-04-21,,369.0,Пробег,18
РО294ВВ,2025-04-21,,287.0,Пробег,19
АО845НВ,2025-04-21,,339.0,Пробег,20
ХВ792ХС,2025-04-22,,1662.0,Топливо,1
ХВ792ХС,2025-04-22,,262.0,Пробег,1
СК833УХ,2025-04-22,,346.0,Пробег,2
ХО448МЕ,2025-04-22,,238.0,Пробег,3
АХ570СВ,2025-04-22,,189.0,Пробег,4
ТК821ВА,2025-04-22,,99.0,Пробег,5
УН266НН,2025-04-22,,97.0,Пробег,6
СХ350ЕР,2025-04-22,,328.0,Пробег,7
АН510МВ,2025-04-22,,276.0,Пробег,8
ЕМ242КХ,2025-04-22,,0.0,Пробег,9
СР193АВ,2025-04-22,,225.0,Пробег,10
МС981АУ,2025-04-22,,145.0,Пробег,11
ЕР103ХХ,2025-04-22,,99.0,Пробег,12
УС723КЕ,2025-04-22,,131.0,Пробег,13
НР119ВН,2025-04-22,,135.0,Пробег,14
ВС884ЕЕ,2025-04-22,,91.0,Пробег,15
СХ806КХ,2025-04-22,,229.0,Пробег,16
НА702СК,2025-04-22,,206.0,Пробег,17
НВ626КМ,2025-04-22,,358.0,Пробег,18
РО294ВВ,2025-04-22,,236.0,Пробег,19
АО845НВ,2025-04-22,,260.0,Пробег,20
СХ350ЕР,2025-04-23,,2392.0,Топливо,7
ХВ792ХС,2025-04-23,,222.0,Пробег,1
СК833УХ,2025-04-23,,269.0,Пробег,2
ХО448МЕ,2025-04-23,,235.0,Пробег,3
АХ570СВ,2025-04-23,,185.0,Пробег,4
ТК821ВА,2025-04-23,,173.0,Пробег,5
УН266НН,2025-04-23,,118.0,Пробег,6
СХ350ЕР,2025-04-23,,231.0,Пробег,7
АН510МВ,2025-04-23,,259.0,Пробег,8
ЕМ242КХ,2025-04-23,,98.0,Пробег,9
СР193АВ,2025-04-23,,204.0,Пробег,10
МС981АУ,2025-04-23,,142.0,Пробег,11
ЕР103ХХ,2025-04-23,,58.0,Пробег,12
УС723КЕ,2025-04-23,,158.0,Пробег,13
НР119ВН,2025-04-23,,123.0,Пробег,14
ВС884ЕЕ,2025-04-23,,127.0,Пробег,15
СХ806КХ,2025-04-23,,193.0,Пробег,16
НА702СК,2025-04-23,,360.0,Пробег,17
НВ626КМ,2025-04-23,,257.0,Пробег,18
РО294ВВ,2025-04-23,,210.0,Пробег,19
АО845НВ,2025-04-23,,303.0,Пробег,20
СХ350ЕР,2025-04-24,,1599.0,Логистика,7
ТК821ВА,2025-04-24,,1864.0,Логистика,5
НА702СК,2025-04-24,,2617.0,Логистика,17
ХВ792ХС,2025-04-24,,265.0,Пробег,1
СК833УХ,2025-04-24,,244.0,Пробег,2
ХО448МЕ,2025-04-24,,257.0,Пробег,3
АХ570СВ,2025-04-24,,140.0,Пробег,4
ТК821ВА,2025-04-24,,0.0,Пробег,5
УН266НН,2025-04-24,,90.0,Пробег,6
СХ350ЕР,2025-04-24,,258.0,Пробег,7
АН510МВ,2025-04-24,,325.0,Пробег,8
ЕМ242КХ,2025-04-24,,99.0,Пробег,9
СР193АВ,2025-04-24,,285.0,Пробег,10
МС981АУ,2025-04-24,,154.0,Пробег,11
ЕР103ХХ,2025-04-24,,82.0,Пробег,12
УС723КЕ,2025-04-24,,150.0,Пробег,13
НР119ВН,2025-04-24,,115.0,Пробег,14
ВС884ЕЕ,2025-04-24,,100.0,Пробег,15
СХ806КХ,2025-04-24,,236.0,Пробег,16
НА702СК,2025-04-24,,286.0,Пробег,17
НВ626КМ,2025-04-24,,365.0,Пробег,18
РО294ВВ,2025-04-24,,273.0,Пробег,19
АО845НВ,2025-04-24,,230.0,Пробег,20
АН510МВ,2025-04-25,,4151.0,Аренда,8
ВС884ЕЕ,2025-04-25,,550.0,Штрафы,15
ХВ792ХС,2025-04-25,,255.0,Пробег,1
СК833УХ,2025-04-25,,198.0,Пробег,2
ХО448МЕ,2025-04-25,,248.0,Пробег,3
АХ570СВ,2025-04-25,,160.0,Пробег,4
ТК821ВА,2025-04-25,,190.0,Пробег,5
УН266НН,2025-04-25,,71.0,Пробег,6
СХ350ЕР,2025-04-25,,265.0,Пробег,7
АН510МВ,2025-04-25,,240.0,Пробег,8
ЕМ242КХ,2025-04-25,,132.0,Пробег,9
СР193АВ,2025-04-25,,230.0,Пробег,10
МС981АУ,2025-04-25,,163.0,Пробег,11
ЕР103ХХ,2025-04-25,,109.0,Пробег,12
УС723КЕ,2025-04-25,,114.0,Пробег,13
НР119ВН,2025-04-25,,133.0,Пробег,14
ВС884ЕЕ,2025-04-25,,80.0,Пробег,15
СХ806КХ,2025-04-25,,291.0,Пробег,16
НА702СК,2025-04-25,,427.0,Пробег,17
НВ626КМ,2025-04-25,,326.0,Пробег,18
РО294ВВ,2025-04-25,,325.0,Пробег,19
АО845НВ,2025-04-25,,276.0,Пробег,20
АХ570СВ,2025-04-26,,3585.0,Аренда,4
АХ570СВ,2025-04-26,,4125.0,Аренда,4
ХВ792ХС,2025-04-26,,333.0,Пробег,1
СК833УХ,2025-04-26,,281.0,Пробег,2
ХО448МЕ,2025-04-26,,303.0,Пробег,3
АХ570СВ,2025-04-26,,145.0,Пробег,4
ТК821ВА,2025-04-26,,143.0,Пробег,5
УН266НН,2025-04-26,,88.0,Пробег,6
СХ350ЕР,2025-04-26,,269.0,Пробег,7
АН510МВ,2025-04-26,,180.0,Пробег,8
ЕМ242КХ,2025-04-26,,77.0,Пробег,9
СР193АВ,2025-04-26,,294.0,Пробег,10
МС981АУ,2025-04-26,,143.0,Пробег,11
ЕР103ХХ,2025-04-26,,103.0,Пробег,12
УС723КЕ,2025-04-26,,152.0,Пробег,13
НР119ВН,2025-04-26,,111.0,Пробег,14
ВС884ЕЕ,2025-04-26,,140.0,Пробег,15
СХ806КХ,2025-04-26,,240.0,Пробег,16
НА702СК,2025-04-26,,269.0,Пробег,17
НВ626КМ,2025-04-26,,0.0,Пробег,18
РО294ВВ,2025-04-26,,203.0,Пробег,19
АО845НВ,2025-04-26,,326.0,Пробег,20
СР193АВ,2025-04-27,,2725.0,Топливо,10
ХВ792ХС,2025-04-27,,194.0,Пробег,1
СК833УХ,2025-04-27,,261.0,Пробег,2
ХО448МЕ,2025-04-27,,262.0,Пробег,3
АХ570СВ,2025-04-27,,0.0,Пробег,4
ТК821ВА,2025-04-27,,134.0,Пробег,5
УН266НН,2025-04-27,,106.0,Пробег,6
СХ350ЕР,2025-04-27,,0.0,Пробег,7
АН510МВ,2025-04-27,,258.0,Пробег,8
ЕМ242КХ,2025-04-27,,91.0,Пробег,9
СР193АВ,2025-04-27,,271.0,Пробег,10
МС981АУ,2025-04-27,,107.0,Пробег,11
ЕР103ХХ,2025-04-27,,94.0,Пробег,12
УС723КЕ,2025-04-27,,157.0,Пробег,13
НР119ВН,2025-04-27,,147.0,Пробег,14
ВС884ЕЕ,2025-04-27,,126.0,Пробег,15
СХ806КХ,2025-04-27,,276.0,Пробег,16
НА702СК,2025-04-27,,280.0,Пробег,17
НВ626КМ,2025-04-27,,289.0,Пробег,18
РО294ВВ,2025-04-27,,244.0,Пробег,19
АО845НВ,2025-04-27,,313.0,Пробег,20
ХО448МЕ,2025-04-28,,1854.0,Топливо,3
ХВ792ХС,2025-04-28,,251.0,Пробег,1
СК833УХ,2025-04-28,,358.0,Пробег,2
ХО448МЕ,2025-04-28,,293.0,Пробег,3
АХ570СВ,2025-04-28,,165.0,Пробег,4
ТК821ВА,2025-04-28,,0.0,Пробег,5
УН266НН,2025-04-28,,124.0,Пробег,6
СХ350ЕР,2025-04-28,,281.0,Пробег,7
АН510МВ,2025-04-28,,232.0,Пробег,8
ЕМ242КХ,2025-04-28,,68.0,Пробег,9
СР193АВ,2025-04-28,,249.0,Пробег,10
МС981АУ,2025-04-28,,124.0,Пробег,11
ЕР103ХХ,2025-04-28,,87.0,Пробег,12
УС723КЕ,2025-04-28,,181.0,Пробег,13
НР119ВН,2025-04-28,,151.0,Пробег,14
ВС884ЕЕ,2025-04-28,,0.0,Пробег,15
СХ806КХ,2025-04-28,,256.0,Пробег,16
НА702СК,2025-04-28,,337.0,Пробег,17
НВ626КМ,2025-04-28,,274.0,Пробег,18
РО294ВВ,2025-04-28,,292.0,Пробег,19
АО845НВ,2025-04-28,,305.0,Пробег,20
ЕМ242КХ,2025-04-29,,868.0,Админ_расходы,9
СХ350ЕР,2025-04-29,,2128.0,Логистика,7
ХВ792ХС,2025-04-29,,62.0,Налоги,1
ХВ792ХС,2025-04-29,,267.0,Пробег,1
СК833УХ,2025-04-29,,285.0,Пробег,2
ХО448МЕ,2025-04-29,,274.0,Пробег,3
АХ570СВ,2025-04-29,,119.0,Пробег,4
ТК821ВА,2025-04-29,,125.0,Пробег,5
УН266НН,2025-04-29,,94.0,Пробег,6
СХ350ЕР,2025-04-29,,219.0,Пробег,7
АН510МВ,2025-04-29,,189.0,Пробег,8
ЕМ242КХ,2025-04-29,,102.0,Пробег,9
СР193АВ,2025-04-29,,282.0,Пробег,10
МС981АУ,2025-04-29,,63.0,Пробег,11
ЕР103ХХ,2025-04-29,,65.0,Пробег,12
УС723КЕ,2025-04-29,,194.0,Пробег,13
НР119ВН,2025-04-29,,106.0,Пробег,14
ВС884ЕЕ,2025-04-29,,96.0,Пробег,15
СХ806КХ,2025-04-29,,252.0,Пробег,16
НА702СК,2025-04-29,,338.0,Пробег,17
НВ626КМ,2025-04-29,,242.0,Пробег,18
РО294ВВ,2025-04-29,,272.0,Пробег,19
АО845НВ,2025-04-29,,255.0,Пробег,20
УН266НН,2025-04-30,,4188.0,Аренда,6
СК833УХ,2025-04-30,,2731.0,Топливо,2
ХВ792ХС,2025-04-30,,239.0,Пробег,1
СК833УХ,2025-04-30,,248.0,Пробег,2
ХО448МЕ,2025-04-30,,197.0,Пробег,3
АХ570СВ,2025-04-30,,114.0,Пробег,4
ТК821ВА,2025-04-30,,114.0,Пробег,5
УН266НН,2025-04-30,,121.0,Пробег,6
СХ350ЕР,2025-04-30,,278.0,Пробег,7
АН510МВ,2025-04-30,,221.0,Пробег,8
ЕМ242КХ,2025-04-30,,87.0,Пробег,9
СР193АВ,2025-04-30,,212.0,Пробег,10
МС981АУ,2025-04-30,,135.0,Пробег,11
ЕР103ХХ,2025-04-30,,56.0,Пробег,12
УС723КЕ,2025-04-30,,119.0,Пробег,13
НР119ВН,2025-04-30,,115.0,Пробег,14
ВС884ЕЕ,2025-04-30,,119.0,Пробег,15
СХ806КХ,2025-04-30,,313.0,Пробег,16
НА702СК,2025-04-30,,321.0,Пробег,17
НВ626КМ,2025-04-30,,239.0,Пробег,18
РО294ВВ,2025-04-30,,274.0,Пробег,19
АО845НВ,2025-04-30,,245.0,Пробег,20
АХ570СВ,2025-05-01,,822.0,Амортизация,4
ХВ792ХС,2025-05-01,,196.0,Пробег,1
СК833УХ,2025-05-01,,240.0,Пробег,2
ХО448МЕ,2025-05-01,,227.0,Пробег,3
АХ570СВ,2025-05-01,,174.0,Пробег,4
ТК821ВА,2025-05-01,,184.0,Пробег,5
УН266НН,2025-05-01,,118.0,Пробег,6
СХ350ЕР,2025-05-01,,273.0,Пробег,7
АН510МВ,2025-05-01,,235.0,Пробег,8
ЕМ242КХ,2025-05-01,,89.0,Пробег,9
СР193АВ,2025-05-01,,218.0,Пробег,10
МС981АУ,2025-05-01,,123.0,Пробег,11
ЕР103ХХ,2025-05-01,,93.0,Пробег,12
УС723КЕ,2025-05-01,,160.0,Пробег,13
НР119ВН,2025-05-01,,110.0,Пробег,14
ВС884ЕЕ,2025-05-01,,102.0,Пробег,15
СХ806КХ,2025-05-01,,211.0,Пробег,16
НА702СК,2025-05-01,,272.0,Пробег,17
НВ626КМ,2025-05-01,,208.0,Пробег,18
РО294ВВ,2025-05-01,,251.0,Пробег,19
АО845НВ,2025-05-01,,347.0,Пробег,20
ЕР103ХХ,2025-05-02,,1785.0,Логистика,12
ТК821ВА,2025-05-02,,3738.0,Аренда,5
ХВ792ХС,2025-05-02,,703.0,Админ_расходы,1
ХВ792ХС,2025-05-02,,300.0,Пробег,1
СК833УХ,2025-05-02,,399.0,Пробег,2
ХО448МЕ,2025-05-02,,248.0,Пробег,3
АХ570СВ,2025-05-02,,178.0,Пробег,4
ТК821ВА,2025-05-02,,138.0,Пробег,5
УН266НН,2025-05-02,,76.0,Пробег,6
СХ350ЕР,2025-05-02,,250.0,Пробег,7
АН510МВ,2025-05-02,,295.0,Пробег,8
ЕМ242КХ,2025-05-02,,129.0,Пробег,9
СР193АВ,2025-05-02,,278.0,Пробег,10
МС981АУ,2025-05-02,,159.0,Пробег,11
ЕР103ХХ,2025-05-02,,129.0,Пробег,12
УС723КЕ,2025-05-02,,83.0,Пробег,13
НР119ВН,2025-05-02,,129.0,Пробег,14
ВС884ЕЕ,2025-05-02,,108.0,Пробег,15
СХ806КХ,2025-05-02,,208.0,Пробег,16
НА702СК,2025-05-02,,0.0,Пробег,17
НВ626КМ,2025-05-02,,301.0,Пробег,18
РО294ВВ,2025-05-02,,143.0,Пробег,19
АО845НВ,2025-05-02,,384.0,Пробег,20
СР193АВ,2025-05-03,,822.0,Амортизация,10
АО845НВ,2025-05-03,,2798.0,Топливо,20
УС723КЕ,2025-05-03,,1994.0,Топливо,13
ХВ792ХС,2025-05-03,,263.0,Пробег,1
СК833УХ,2025-05-03,,298.0,Пробег,2
ХО448МЕ,2025-05-03,,284.0,Пробег,3
АХ570СВ,2025-05-03,,135.0,Пробег,4
ТК821ВА,2025-05-03,,159.0,Пробег,5
УН266НН,2025-05-03,,125.0,Пробег,6
СХ350ЕР,2025-05-03,,242.0,Пробег,7
АН510МВ,2025-05-03,,190.0,Пробег,8
ЕМ242КХ,2025-05-03,,83.0,Пробег,9
СР193АВ,2025-05-03,,162.0,Пробег,10
МС981АУ,2025-05-03,,101.0,Пробег,11
ЕР103ХХ,2025-05-03,,100.0,Пробег,12
УС723КЕ,2025-05-03,,175.0,Пробег,13
НР119ВН,2025-05-03,,152.0,Пробег,14
ВС884ЕЕ,2025-05-03,,135.0,Пробег,15
СХ806КХ,2025-05-03,,213.0,Пробег,16
НА702СК,2025-05-03,,241.0,Пробег,17
НВ626КМ,2025-05-03,,196.0,Пробег,18
РО294ВВ,2025-05-03,,260.0,Пробег,19
АО845НВ,2025-05-03,,327.0,Пробег,20
СХ806КХ,2025-05-04,,4021.0,Аренда,16
МС981АУ,2025-05-04,,2188.0,Топливо,11
ХО448МЕ,2025-05-04,,3538.0,Аренда,3
ХВ792ХС,2025-05-04,,199.0,Пробег,1
СК833УХ,2025-05-04,,260.0,Пробег,2
ХО448МЕ,2025-05-04,,327.0,Пробег,3
АХ570СВ,2025-05-04,,127.0,Пробег,4
ТК821ВА,2025-05-04,,95.0,Пробег,5
УН266НН,2025-05-04,,105.0,Пробег,6
СХ350ЕР,2025-05-04,,217.0,Пробег,7
АН510МВ,2025-05-04,,263.0,Пробег,8
ЕМ242КХ,2025-05-04,,0.0,Пробег,9
СР193АВ,2025-05-04,,250.0,Пробег,10
МС981АУ,2025-05-04,,132.0,Пробег,11
ЕР103ХХ,2025-05-04,,120.0,Пробег,12
УС723КЕ,2025-05-04,,182.0,Пробег,13
НР119ВН,2025-05-04,,78.0,Пробег,14
ВС884ЕЕ,2025-05-04,,69.0,Пробег,15
СХ806КХ,2025-05-04,,263.0,Пробег,16
НА702СК,2025-05-04,,266.0,Пробег,17
НВ626КМ,2025-05-04,,256.0,Пробег,18
РО294ВВ,2025-05-04,,264.0,Пробег,19
АО845НВ,2025-05-04,,291.0,Пробег,20
НА702СК,2025-05-05,,544.0,Админ_расходы,17
УН266НН,2025-05-05,,822.0,Амортизация,6
НА702СК,2025-05-05,,62.0,Налоги,17
ХВ792ХС,2025-05-05,,267.0,Пробег,1
СК833УХ,2025-05-05,,306.0,Пробег,2
ХО448МЕ,2025-05-05,,230.0,Пробег,3
АХ570СВ,2025-05-05,,184.0,Пробег,4
ТК821ВА,2025-05-05,,180.0,Пробег,5
УН266НН,2025-05-05,,75.0,Пробег,6
СХ350ЕР,2025-05-05,,269.0,Пробег,7
АН510МВ,2025-05-05,,338.0,Пробег,8
ЕМ242КХ,2025-05-05,,96.0,Пробег,9
СР193АВ,2025-05-05,,273.0,Пробег,10
МС981АУ,2025-05-05,,94.0,Пробег,11
ЕР103ХХ,2025-05-05,,76.0,Пробег,12
УС723КЕ,2025-05-05,,69.0,Пробег,13
